entity_type,model,excluded_round,training_rounds,entity_id,entity_name,form_tier,actual_bonus,predicted_bonus,prediction_event_effect,error
constructor,shrunk_personal_mean,4,"2,5,9",mclaren,McLaren,high,22,15.20161336,0,-6.79838664
constructor,shrunk_personal_mean,4,"2,5,9",mercedes,Mercedes,high,11,19.36404511,0,8.364045114
constructor,shrunk_personal_mean,4,"2,5,9",rb,Racing Bulls,middle,-6,11.87166796,0,17.87166796
constructor,shrunk_personal_mean,4,"2,5,9",red_bull,Red Bull Racing,high,9,16.03409971,0,7.034099711
constructor,shrunk_personal_mean,4,"2,5,9",williams,Williams,low,9,7.292993029,0,-1.707006971
constructor,shrunk_personal_mean,5,"2,4,9",alpine,Alpine,middle,11,9.943484531,0,-1.056515469
constructor,shrunk_personal_mean,5,"2,4,9",aston_martin,Aston Martin,low,-6,6.590844697,0,12.5908447
constructor,shrunk_personal_mean,5,"2,4,9",audi,Audi,middle,1,1.873525771,0,0.873525771
constructor,shrunk_personal_mean,5,"2,4,9",cadillac,Cadillac,low,11,3.11475504,0,-7.88524496
constructor,shrunk_personal_mean,5,"2,4,9",ferrari,Ferrari,high,9,17.88939021,0,8.889390215
constructor,shrunk_personal_mean,5,"2,4,9",haas,Haas F1 Team,middle,5,10.19159068,0,5.191590684
constructor,shrunk_personal_mean,5,"2,4,9",mclaren,McLaren,high,15,16.15118664,0,1.151186635
constructor,shrunk_personal_mean,5,"2,4,9",mercedes,Mercedes,high,21,19.62765729,0,-1.372342705
constructor,shrunk_personal_mean,5,"2,4,9",rb,Racing Bulls,middle,13,8.950329665,0,-4.049670335
constructor,shrunk_personal_mean,5,"2,4,9",red_bull,Red Bull Racing,high,-8,13.79243192,0,21.79243192
constructor,shrunk_personal_mean,5,"2,4,9",williams,Williams,low,6,9.935111192,0,3.935111192
constructor,shrunk_personal_mean,9,"2,4,5",alpine,Alpine,middle,12,9.398138653,0,-2.601861347
constructor,shrunk_personal_mean,9,"2,4,5",aston_martin,Aston Martin,low,6,3.772359432,0,-2.227640568
constructor,shrunk_personal_mean,9,"2,4,5",audi,Audi,middle,6,4.649533806,0,-1.350466194
constructor,shrunk_personal_mean,9,"2,4,5",cadillac,Cadillac,low,-1,4.032965777,0,5.032965777
constructor,shrunk_personal_mean,9,"2,4,5",ferrari,Ferrari,high,14,14.4215101,0,0.4215101039
constructor,shrunk_personal_mean,9,"2,4,5",haas,Haas F1 Team,middle,12,7.996890742,0,-4.003109258
constructor,shrunk_personal_mean,9,"2,4,5",mclaren,McLaren,high,22,12.9711541,0,-9.0288459
constructor,shrunk_personal_mean,9,"2,4,5",mercedes,Mercedes,high,30,16.05504384,0,-13.94495616
constructor,shrunk_personal_mean,9,"2,4,5",rb,Racing Bulls,middle,10,9.451013216,0,-0.5489867836
constructor,shrunk_personal_mean,9,"2,4,5",red_bull,Red Bull Racing,high,6,12.38004574,0,6.380045741
constructor,partial_asset,2,"4,5,9",alpine,Alpine,middle,9,8.619661573,0,-0.3803384265
constructor,partial_asset,2,"4,5,9",aston_martin,Aston Martin,low,11,5.439474112,0,-5.560525888
constructor,partial_asset,2,"4,5,9",audi,Audi,middle,3,-4.470432157,0,-7.470432157
constructor,partial_asset,2,"4,5,9",cadillac,Cadillac,low,1,4.357492858,0,3.357492858
constructor,partial_asset,2,"4,5,9",ferrari,Ferrari,high,36,11.96178342,0,-24.03821658
constructor,partial_asset,2,"4,5,9",haas,Haas F1 Team,middle,14,8.865605335,0,-5.134394665
constructor,partial_asset,2,"4,5,9",mclaren,McLaren,high,12,17.62574593,0,5.625745931
constructor,partial_asset,2,"4,5,9",mercedes,Mercedes,high,23,19.21583966,0,-3.784160338
constructor,partial_asset,2,"4,5,9",rb,Racing Bulls,middle,10,6.453670947,0,-3.546329053
constructor,partial_asset,2,"4,5,9",red_bull,Red Bull Racing,high,18,4.793764677,0,-13.20623532
constructor,partial_asset,2,"4,5,9",williams,Williams,low,25,6.706090457,0,-18.29390954
constructor,partial_asset,4,"2,5,9",alpine,Alpine,middle,3,10.9034783,0,7.903478301
constructor,partial_asset,4,"2,5,9",aston_martin,Aston Martin,low,20,3.621821343,0,-16.37817866
constructor,partial_asset,4,"2,5,9",audi,Audi,middle,-30,4.387649822,0,34.38764982
constructor,partial_asset,4,"2,5,9",cadillac,Cadillac,low,5,3.824987038,0,-1.175012962
constructor,partial_asset,4,"2,5,9",ferrari,Ferrari,high,12,18.97405532,0,6.974055323
constructor,partial_asset,4,"2,5,9",haas,Haas F1 Team,middle,12,10.04398121,0,-1.956018787
constructor,partial_asset,4,"2,5,9",mclaren,McLaren,high,22,16.06772393,0,-5.932276068
constructor,partial_asset,4,"2,5,9",mercedes,Mercedes,high,11,23.33355241,0,12.33355241
constructor,partial_asset,4,"2,5,9",rb,Racing Bulls,middle,-6,11.25506115,0,17.25506115
constructor,partial_asset,4,"2,5,9",red_bull,Red Bull Racing,high,9,8.020889628,0,-0.9791103724
constructor,partial_asset,4,"2,5,9",williams,Williams,low,9,12.85019976,0,3.850199762
constructor,partial_asset,5,"2,4,9",alpine,Alpine,middle,11,8.821832017,0,-2.178167983
constructor,partial_asset,5,"2,4,9",aston_martin,Aston Martin,low,-6,10.15283479,0,16.15283479
constructor,partial_asset,5,"2,4,9",audi,Audi,middle,1,-3.387666596,0,-4.387666596
constructor,partial_asset,5,"2,4,9",cadillac,Cadillac,low,11,2.344734515,0,-8.655265485
constructor,partial_asset,5,"2,4,9",ferrari,Ferrari,high,9,19.56918021,0,10.56918021
constructor,partial_asset,5,"2,4,9",haas,Haas F1 Team,middle,5,11.74613285,0,6.746132849
constructor,partial_asset,5,"2,4,9",mclaren,McLaren,high,15,17.68538077,0,2.685380768
constructor,partial_asset,5,"2,4,9",mercedes,Mercedes,high,21,20.64487938,0,-0.3551206197
constructor,partial_asset,5,"2,4,9",rb,Racing Bulls,middle,13,6.417781878,0,-6.582218122
constructor,partial_asset,5,"2,4,9",red_bull,Red Bull Racing,high,-8,12.12728049,0,20.12728049
constructor,partial_asset,5,"2,4,9",williams,Williams,low,6,13.81644454,0,7.816444539
constructor,partial_asset,9,"2,4,5",alpine,Alpine,middle,12,8.156415523,0,-3.843584477
constructor,partial_asset,9,"2,4,5",aston_martin,Aston Martin,low,6,7.043256585,0,1.043256585
constructor,partial_asset,9,"2,4,5",audi,Audi,middle,6,-4.900163946,0,-10.90016395
constructor,partial_asset,9,"2,4,5",cadillac,Cadillac,low,-1,5.204572479,0,6.204572479
constructor,partial_asset,9,"2,4,5",ferrari,Ferrari,high,14,17.70496883,0,3.704968832
constructor,partial_asset,9,"2,4,5",haas,Haas F1 Team,middle,12,9.672467841,0,-2.327532159
constructor,partial_asset,9,"2,4,5",mclaren,McLaren,high,22,15.38233704,0,-6.617662955
constructor,partial_asset,9,"2,4,5",mercedes,Mercedes,high,30,17.68891651,0,-12.31108349
constructor,partial_asset,9,"2,4,5",rb,Racing Bulls,middle,10,6.73707347,0,-3.26292653
constructor,partial_asset,9,"2,4,5",red_bull,Red Bull Racing,high,6,8.043652938,0,2.043652938
constructor,partial_asset,2,"4,5,9",alpine,Alpine,middle,9,8.545875664,0,-0.4541243362
constructor,partial_asset,2,"4,5,9",aston_martin,Aston Martin,low,11,3.831605294,0,-7.168394706
constructor,partial_asset,2,"4,5,9",audi,Audi,middle,3,-0.3826880925,0,-3.382688092
constructor,partial_asset,2,"4,5,9",cadillac,Cadillac,low,1,3.503032331,0,2.503032331
constructor,partial_asset,2,"4,5,9",ferrari,Ferrari,high,36,12.33872283,0,-23.66127717
constructor,partial_asset,2,"4,5,9",haas,Haas F1 Team,middle,14,7.817308839,0,-6.182691161
constructor,partial_asset,2,"4,5,9",mclaren,McLaren,high,12,14.99586876,0,2.995868759
constructor,partial_asset,2,"4,5,9",mercedes,Mercedes,high,23,17.35300394,0,-5.646996056
constructor,partial_asset,2,"4,5,9",rb,Racing Bulls,middle,10,7.453017754,0,-2.546982246
constructor,partial_asset,2,"4,5,9",red_bull,Red Bull Racing,high,18,7.953010081,0,-10.04698992
constructor,partial_asset,2,"4,5,9",williams,Williams,low,25,5.886863892,0,-19.11313611
constructor,partial_asset,4,"2,5,9",alpine,Alpine,middle,3,11.16339,0,8.163390002
constructor,partial_asset,4,"2,5,9",aston_martin,Aston Martin,low,20,3.463866983,0,-16.53613302
constructor,partial_asset,4,"2,5,9",audi,Audi,middle,-30,5.67077135,0,35.67077135
constructor,partial_asset,4,"2,5,9",cadillac,Cadillac,low,5,3.933819285,0,-1.066180715
constructor,partial_asset,4,"2,5,9",ferrari,Ferrari,high,12,18.07522282,0,6.075222821
constructor,partial_asset,4,"2,5,9",haas,Haas F1 Team,middle,12,9.610675954,0,-2.389324046
constructor,partial_asset,4,"2,5,9",mclaren,McLaren,high,22,15.70674679,0,-6.293253211
constructor,partial_asset,4,"2,5,9",mercedes,Mercedes,high,11,21.62793687,0,10.62793687
constructor,partial_asset,4,"2,5,9",rb,Racing Bulls,middle,-6,11.5412233,0,17.5412233
constructor,partial_asset,4,"2,5,9",red_bull,Red Bull Racing,high,9,11.46241338,0,2.462413377
constructor,partial_asset,4,"2,5,9",williams,Williams,low,9,10.11589991,0,1.115899908
constructor,partial_asset,5,"2,4,9",alpine,Alpine,middle,11,9.824936881,0,-1.175063119
constructor,partial_asset,5,"2,4,9",aston_martin,Aston Martin,low,-6,7.228837717,0,13.22883772
constructor,partial_asset,5,"2,4,9",audi,Audi,middle,1,1.169744441,0,0.1697444414
constructor,partial_asset,5,"2,4,9",cadillac,Cadillac,low,11,3.102733347,0,-7.897266653
constructor,partial_asset,5,"2,4,9",ferrari,Ferrari,high,9,18.14811562,0,9.148115623
constructor,partial_asset,5,"2,4,9",haas,Haas F1 Team,middle,5,10.48896427,0,5.488964274
constructor,partial_asset,5,"2,4,9",mclaren,McLaren,high,15,16.40032436,0,1.400324361
constructor,partial_asset,5,"2,4,9",mercedes,Mercedes,high,21,19.76980251,0,-1.230197485
constructor,partial_asset,5,"2,4,9",rb,Racing Bulls,middle,13,8.619027553,0,-4.380972447
constructor,partial_asset,5,"2,4,9",red_bull,Red Bull Racing,high,-8,13.55993428,0,21.55993428
constructor,partial_asset,5,"2,4,9",williams,Williams,low,6,10.53136851,0,4.531368515
constructor,partial_asset,9,"2,4,5",alpine,Alpine,middle,12,8.786092623,0,-3.213907377
constructor,partial_asset,9,"2,4,5",aston_martin,Aston Martin,low,6,5.38458648,0,-0.6154135203
constructor,partial_asset,9,"2,4,5",audi,Audi,middle,6,-0.05751759141,0,-6.057517591
constructor,partial_asset,9,"2,4,5",cadillac,Cadillac,low,-1,4.61045138,0,5.61045138
constructor,partial_asset,9,"2,4,5",ferrari,Ferrari,high,14,16.03992876,0,2.039928759
constructor,partial_asset,9,"2,4,5",haas,Haas F1 Team,middle,12,8.822783637,0,-3.177216363
constructor,partial_asset,9,"2,4,5",mclaren,McLaren,high,22,14.15962753,0,-7.840372469
constructor,partial_asset,9,"2,4,5",mercedes,Mercedes,high,30,16.8603806,0,-13.1396194
constructor,partial_asset,9,"2,4,5",rb,Racing Bulls,middle,10,8.113310788,0,-1.886689212
constructor,partial_asset,9,"2,4,5",red_bull,Red Bull Racing,high,6,10.24263529,0,4.242635288
constructor,partial_asset,2,"4,5,9",alpine,Alpine,middle,9,8.47519,0,-0.5248099998
constructor,partial_asset,2,"4,5,9",aston_martin,Aston Martin,low,11,2.458365887,0,-8.541634113
constructor,partial_asset,2,"4,5,9",audi,Audi,middle,3,3.045725312,0,0.04572531188
constructor,partial_asset,2,"4,5,9",cadillac,Cadillac,low,1,2.765311456,0,1.765311456
constructor,partial_asset,2,"4,5,9",ferrari,Ferrari,high,36,12.65454673,0,-23.34545327
constructor,partial_asset,2,"4,5,9",haas,Haas F1 Team,middle,14,6.922774345,0,-7.077225655
constructor,partial_asset,2,"4,5,9",mclaren,McLaren,high,12,12.77749769,0,0.7774976933
constructor,partial_asset,2,"4,5,9",mercedes,Mercedes,high,23,15.78590975,0,-7.21409025
constructor,partial_asset,2,"4,5,9",rb,Racing Bulls,middle,10,8.286557522,0,-1.713442478
constructor,partial_asset,2,"4,5,9",red_bull,Red Bull Racing,high,18,10.61075905,0,-7.389240948
constructor,partial_asset,2,"4,5,9",williams,Williams,low,25,5.326043385,0,-19.67395662
constructor,partial_asset,4,"2,5,9",alpine,Alpine,middle,3,11.35372548,0,8.353725483
constructor,partial_asset,4,"2,5,9",aston_martin,Aston Martin,low,20,3.266620808,0,-16.73337919
constructor,partial_asset,4,"2,5,9",audi,Audi,middle,-30,6.704909988,0,36.70490999
constructor,partial_asset,4,"2,5,9",cadillac,Cadillac,low,5,3.96480496,0,-1.03519504
constructor,partial_asset,4,"2,5,9",ferrari,Ferrari,high,12,17.3129751,0,5.312975101
constructor,partial_asset,4,"2,5,9",haas,Haas F1 Team,middle,12,9.206541449,0,-2.793458551
constructor,partial_asset,4,"2,5,9",mclaren,McLaren,high,22,15.39029101,0,-6.609708992
constructor,partial_asset,4,"2,5,9",mercedes,Mercedes,high,11,20.19700124,0,9.197001241
constructor,partial_asset,4,"2,5,9",rb,Racing Bulls,middle,-6,11.75544914,0,17.75544914
constructor,partial_asset,4,"2,5,9",red_bull,Red Bull Racing,high,9,14.35163305,0,5.351633055
constructor,partial_asset,4,"2,5,9",williams,Williams,low,9,8.244071654,0,-0.7559283462
constructor,partial_asset,5,"2,4,9",alpine,Alpine,middle,11,10.63537086,0,-0.3646291439
constructor,partial_asset,5,"2,4,9",aston_martin,Aston Martin,low,-6,4.68935402,0,10.68935402
constructor,partial_asset,5,"2,4,9",audi,Audi,middle,1,4.951836122,0,3.951836122
constructor,partial_asset,5,"2,4,9",cadillac,Cadillac,low,11,3.66816623,0,-7.33183377
constructor,partial_asset,5,"2,4,9",ferrari,Ferrari,high,9,16.94501864,0,7.945018642
constructor,partial_asset,5,"2,4,9",haas,Haas F1 Team,middle,5,9.383144753,0,4.383144753
constructor,partial_asset,5,"2,4,9",mclaren,McLaren,high,15,15.3031837,0,0.3031836957
constructor,partial_asset,5,"2,4,9",mercedes,Mercedes,high,21,19.03935001,0,-1.960649991
constructor,partial_asset,5,"2,4,9",rb,Racing Bulls,middle,13,10.44056643,0,-2.559433565
constructor,partial_asset,5,"2,4,9",red_bull,Red Bull Racing,high,-8,14.75568012,0,22.75568012
constructor,partial_asset,5,"2,4,9",williams,Williams,low,6,8.282493684,0,2.282493684
constructor,partial_asset,9,"2,4,5",alpine,Alpine,middle,12,9.316347024,0,-2.683652976
constructor,partial_asset,9,"2,4,5",aston_martin,Aston Martin,low,6,3.987811654,0,-2.012188346
constructor,partial_asset,9,"2,4,5",audi,Audi,middle,6,4.020500392,0,-1.979499608
constructor,partial_asset,9,"2,4,5",cadillac,Cadillac,low,-1,4.110138875,0,5.110138875
constructor,partial_asset,9,"2,4,5",ferrari,Ferrari,high,14,14.63778975,0,0.6377897506
constructor,partial_asset,9,"2,4,5",haas,Haas F1 Team,middle,12,8.107260097,0,-3.892739903
constructor,partial_asset,9,"2,4,5",mclaren,McLaren,high,22,13.12997741,0,-8.870022586
constructor,partial_asset,9,"2,4,5",mercedes,Mercedes,high,30,16.16266615,0,-13.83733385
constructor,partial_asset,9,"2,4,5",rb,Racing Bulls,middle,10,9.272247476,0,-0.7277525237
constructor,partial_asset,9,"2,4,5",red_bull,Red Bull Racing,high,6,12.0944099,0,6.094409898
constructor,full_partial_pooling,2,"4,5,9",alpine,Alpine,middle,9,8.649364636,0,-0.3506353642
constructor,full_partial_pooling,2,"4,5,9",aston_martin,Aston Martin,low,11,5.506329457,0,-5.493670543
constructor,full_partial_pooling,2,"4,5,9",audi,Audi,middle,3,-4.422152954,0,-7.422152954
constructor,full_partial_pooling,2,"4,5,9",cadillac,Cadillac,low,1,4.420632975,0,3.420632975
constructor,full_partial_pooling,2,"4,5,9",ferrari,Ferrari,high,36,11.9673375,0,-24.0326625
constructor,full_partial_pooling,2,"4,5,9",haas,Haas F1 Team,middle,14,8.906454082,0,-5.093545918
constructor,full_partial_pooling,2,"4,5,9",mclaren,McLaren,high,12,17.63873047,0,5.638730466
constructor,full_partial_pooling,2,"4,5,9",mercedes,Mercedes,high,23,19.21024806,0,-3.789751944
constructor,full_partial_pooling,2,"4,5,9",rb,Racing Bulls,middle,10,6.481516395,0,-3.518483605
constructor,full_partial_pooling,2,"4,5,9",red_bull,Red Bull Racing,high,18,4.803033984,0,-13.19696602
constructor,full_partial_pooling,2,"4,5,9",williams,Williams,low,25,7.795871983,0,-17.20412802
constructor,full_partial_pooling,4,"2,5,9",alpine,Alpine,middle,3,10.9091921,0,7.909192096
constructor,full_partial_pooling,4,"2,5,9",aston_martin,Aston Martin,low,20,3.634681893,0,-16.36531811
constructor,full_partial_pooling,4,"2,5,9",audi,Audi,middle,-30,4.396936994,0,34.39693699
constructor,full_partial_pooling,4,"2,5,9",cadillac,Cadillac,low,5,3.837132913,0,-1.162867087
constructor,full_partial_pooling,4,"2,5,9",ferrari,Ferrari,high,12,18.97512373,0,6.975123727
constructor,full_partial_pooling,4,"2,5,9",haas,Haas F1 Team,middle,12,10.05183903,0,-1.948160965
constructor,full_partial_pooling,4,"2,5,9",mclaren,McLaren,high,22,16.07022169,0,-5.929778313
constructor,full_partial_pooling,4,"2,5,9",mercedes,Mercedes,high,11,23.33247679,0,12.33247679
constructor,full_partial_pooling,4,"2,5,9",rb,Racing Bulls,middle,-6,11.26041761,0,17.26041761
constructor,full_partial_pooling,4,"2,5,9",red_bull,Red Bull Racing,high,9,8.022672707,0,-0.977327293
constructor,full_partial_pooling,4,"2,5,9",williams,Williams,low,9,13.05983431,0,4.059834312
constructor,full_partial_pooling,5,"2,4,9",alpine,Alpine,middle,11,8.831296679,0,-2.168703321
constructor,full_partial_pooling,5,"2,4,9",aston_martin,Aston Martin,low,-6,10.17413776,0,16.17413776
constructor,full_partial_pooling,5,"2,4,9",audi,Audi,middle,1,-3.372282782,0,-4.372282782
constructor,full_partial_pooling,5,"2,4,9",cadillac,Cadillac,low,11,2.364853649,0,-8.635146351
constructor,full_partial_pooling,5,"2,4,9",ferrari,Ferrari,high,9,19.57094998,0,10.57094998
constructor,full_partial_pooling,5,"2,4,9",haas,Haas F1 Team,middle,5,11.759149,0,6.759149003
constructor,full_partial_pooling,5,"2,4,9",mclaren,McLaren,high,15,17.68951819,0,2.689518195
constructor,full_partial_pooling,5,"2,4,9",mercedes,Mercedes,high,21,20.64309766,0,-0.3569023439
constructor,full_partial_pooling,5,"2,4,9",rb,Racing Bulls,middle,13,6.426654626,0,-6.573345374
constructor,full_partial_pooling,5,"2,4,9",red_bull,Red Bull Racing,high,-8,12.13023409,0,20.13023409
constructor,full_partial_pooling,5,"2,4,9",williams,Williams,low,6,14.16369542,0,8.163695417
constructor,full_partial_pooling,9,"2,4,5",alpine,Alpine,middle,12,8.156415523,0,-3.843584477
constructor,full_partial_pooling,9,"2,4,5",aston_martin,Aston Martin,low,6,7.043256585,0,1.043256585
constructor,full_partial_pooling,9,"2,4,5",audi,Audi,middle,6,-4.900163946,0,-10.90016395
constructor,full_partial_pooling,9,"2,4,5",cadillac,Cadillac,low,-1,5.204572479,0,6.204572479
constructor,full_partial_pooling,9,"2,4,5",ferrari,Ferrari,high,14,17.70496883,0,3.704968832
constructor,full_partial_pooling,9,"2,4,5",haas,Haas F1 Team,middle,12,9.672467841,0,-2.327532159
constructor,full_partial_pooling,9,"2,4,5",mclaren,McLaren,high,22,15.38233704,0,-6.617662955
constructor,full_partial_pooling,9,"2,4,5",mercedes,Mercedes,high,30,17.68891651,0,-12.31108349
constructor,full_partial_pooling,9,"2,4,5",rb,Racing Bulls,middle,10,6.73707347,0,-3.26292653
constructor,full_partial_pooling,9,"2,4,5",red_bull,Red Bull Racing,high,6,8.043652938,0,2.043652938
constructor,full_partial_pooling,2,"4,5,9",alpine,Alpine,middle,9,8.643043562,0,-0.3569564376
constructor,full_partial_pooling,2,"4,5,9",aston_martin,Aston Martin,low,11,5.492102051,0,-5.507897949
constructor,full_partial_pooling,2,"4,5,9",audi,Audi,middle,3,-4.432427193,0,-7.432427193
constructor,full_partial_pooling,2,"4,5,9",cadillac,Cadillac,low,1,4.407196202,0,3.407196202
constructor,full_partial_pooling,2,"4,5,9",ferrari,Ferrari,high,36,11.96615555,0,-24.03384445
constructor,full_partial_pooling,2,"4,5,9",haas,Haas F1 Team,middle,14,8.897761109,0,-5.102238891
constructor,full_partial_pooling,2,"4,5,9",mclaren,McLaren,high,12,17.63596724,0,5.635967243
constructor,full_partial_pooling,2,"4,5,9",mercedes,Mercedes,high,23,19.211438,0,-3.788562001
constructor,full_partial_pooling,2,"4,5,9",rb,Racing Bulls,middle,10,6.475590638,0,-3.524409362
constructor,full_partial_pooling,2,"4,5,9",red_bull,Red Bull Racing,high,18,4.801061394,0,-13.19893861
constructor,full_partial_pooling,2,"4,5,9",williams,Williams,low,25,7.563956872,0,-17.43604313
constructor,full_partial_pooling,4,"2,5,9",alpine,Alpine,middle,3,10.90797615,0,7.90797615
constructor,full_partial_pooling,4,"2,5,9",aston_martin,Aston Martin,low,20,3.631945054,0,-16.36805495
constructor,full_partial_pooling,4,"2,5,9",audi,Audi,middle,-30,4.394960602,0,34.3949606
constructor,full_partial_pooling,4,"2,5,9",cadillac,Cadillac,low,5,3.834548164,0,-1.165451836
constructor,full_partial_pooling,4,"2,5,9",ferrari,Ferrari,high,12,18.97489636,0,6.974896362
constructor,full_partial_pooling,4,"2,5,9",haas,Haas F1 Team,middle,12,10.05016682,0,-1.949833179
constructor,full_partial_pooling,4,"2,5,9",mclaren,McLaren,high,22,16.06969014,0,-5.930309858
constructor,full_partial_pooling,4,"2,5,9",mercedes,Mercedes,high,11,23.33270569,0,12.33270569
constructor,full_partial_pooling,4,"2,5,9",rb,Racing Bulls,middle,-6,11.2592777,0,17.2592777
constructor,full_partial_pooling,4,"2,5,9",red_bull,Red Bull Racing,high,9,8.022293252,0,-0.977706748
constructor,full_partial_pooling,4,"2,5,9",williams,Williams,low,9,13.01522223,0,4.015222233
constructor,full_partial_pooling,5,"2,4,9",alpine,Alpine,middle,11,8.829282516,0,-2.170717484
constructor,full_partial_pooling,5,"2,4,9",aston_martin,Aston Martin,low,-6,10.1696043,0,16.1696043
constructor,full_partial_pooling,5,"2,4,9",audi,Audi,middle,1,-3.375556593,0,-4.375556593
constructor,full_partial_pooling,5,"2,4,9",cadillac,Cadillac,low,11,2.36057212,0,-8.63942788
constructor,full_partial_pooling,5,"2,4,9",ferrari,Ferrari,high,9,19.57057336,0,10.57057336
constructor,full_partial_pooling,5,"2,4,9",haas,Haas F1 Team,middle,5,11.75637905,0,6.756379051
constructor,full_partial_pooling,5,"2,4,9",mclaren,McLaren,high,15,17.68863771,0,2.688637714
constructor,full_partial_pooling,5,"2,4,9",mercedes,Mercedes,high,21,20.64347682,0,-0.3565231773
constructor,full_partial_pooling,5,"2,4,9",rb,Racing Bulls,middle,13,6.424766427,0,-6.575233573
constructor,full_partial_pooling,5,"2,4,9",red_bull,Red Bull Racing,high,-8,12.12960554,0,20.12960554
constructor,full_partial_pooling,5,"2,4,9",williams,Williams,low,6,14.08979737,0,8.08979737
constructor,full_partial_pooling,9,"2,4,5",alpine,Alpine,middle,12,8.156415523,0,-3.843584477
constructor,full_partial_pooling,9,"2,4,5",aston_martin,Aston Martin,low,6,7.043256585,0,1.043256585
constructor,full_partial_pooling,9,"2,4,5",audi,Audi,middle,6,-4.900163946,0,-10.90016395
constructor,full_partial_pooling,9,"2,4,5",cadillac,Cadillac,low,-1,5.204572479,0,6.204572479
constructor,full_partial_pooling,9,"2,4,5",ferrari,Ferrari,high,14,17.70496883,0,3.704968832
constructor,full_partial_pooling,9,"2,4,5",haas,Haas F1 Team,middle,12,9.672467841,0,-2.327532159
constructor,full_partial_pooling,9,"2,4,5",mclaren,McLaren,high,22,15.38233704,0,-6.617662955
constructor,full_partial_pooling,9,"2,4,5",mercedes,Mercedes,high,30,17.68891651,0,-12.31108349
constructor,full_partial_pooling,9,"2,4,5",rb,Racing Bulls,middle,10,6.73707347,0,-3.26292653
constructor,full_partial_pooling,9,"2,4,5",red_bull,Red Bull Racing,high,6,8.043652938,0,2.043652938
constructor,full_partial_pooling,2,"4,5,9",alpine,Alpine,middle,9,8.632292053,0,-0.367707947
constructor,full_partial_pooling,2,"4,5,9",aston_martin,Aston Martin,low,11,5.467902665,0,-5.532097335
constructor,full_partial_pooling,2,"4,5,9",audi,Audi,middle,3,-4.449902641,0,-7.449902641
constructor,full_partial_pooling,2,"4,5,9",cadillac,Cadillac,low,1,4.384341604,0,3.384341604
constructor,full_partial_pooling,2,"4,5,9",ferrari,Ferrari,high,36,11.96414516,0,-24.03585484
constructor,full_partial_pooling,2,"4,5,9",haas,Haas F1 Team,middle,14,8.882975237,0,-5.117024763
constructor,full_partial_pooling,2,"4,5,9",mclaren,McLaren,high,12,17.63126728,0,5.631267278
constructor,full_partial_pooling,2,"4,5,9",mercedes,Mercedes,high,23,19.21346197,0,-3.786538028
constructor,full_partial_pooling,2,"4,5,9",rb,Racing Bulls,middle,10,6.465511522,0,-3.534488478
constructor,full_partial_pooling,2,"4,5,9",red_bull,Red Bull Racing,high,18,4.797706217,0,-13.20229378
constructor,full_partial_pooling,2,"4,5,9",williams,Williams,low,25,7.169492619,0,-17.83050738
constructor,full_partial_pooling,4,"2,5,9",alpine,Alpine,middle,3,10.90590795,0,7.905907948
constructor,full_partial_pooling,4,"2,5,9",aston_martin,Aston Martin,low,20,3.627289968,0,-16.37271003
constructor,full_partial_pooling,4,"2,5,9",audi,Audi,middle,-30,4.391598958,0,34.39159896
constructor,full_partial_pooling,4,"2,5,9",cadillac,Cadillac,low,5,3.830151766,0,-1.169848234
constructor,full_partial_pooling,4,"2,5,9",ferrari,Ferrari,high,12,18.97450964,0,6.974509635
constructor,full_partial_pooling,4,"2,5,9",haas,Haas F1 Team,middle,12,10.04732255,0,-1.952677446
constructor,full_partial_pooling,4,"2,5,9",mclaren,McLaren,high,22,16.06878604,0,-5.931213961
constructor,full_partial_pooling,4,"2,5,9",mercedes,Mercedes,high,11,23.33309503,0,12.33309503
constructor,full_partial_pooling,4,"2,5,9",rb,Racing Bulls,middle,-6,11.25733885,0,17.25733885
constructor,full_partial_pooling,4,"2,5,9",red_bull,Red Bull Racing,high,9,8.021647837,0,-0.9783521628
constructor,full_partial_pooling,4,"2,5,9",williams,Williams,low,9,12.93934158,0,3.939341578
constructor,full_partial_pooling,5,"2,4,9",alpine,Alpine,middle,11,8.825856626,0,-2.174143374
constructor,full_partial_pooling,5,"2,4,9",aston_martin,Aston Martin,low,-6,10.16189334,0,16.16189334
constructor,full_partial_pooling,5,"2,4,9",audi,Audi,middle,1,-3.381125016,0,-4.381125016
constructor,full_partial_pooling,5,"2,4,9",cadillac,Cadillac,low,11,2.35328967,0,-8.64671033
constructor,full_partial_pooling,5,"2,4,9",ferrari,Ferrari,high,9,19.56993276,0,10.56993276
constructor,full_partial_pooling,5,"2,4,9",haas,Haas F1 Team,middle,5,11.75166764,0,6.751667641
constructor,full_partial_pooling,5,"2,4,9",mclaren,McLaren,high,15,17.6871401,0,2.687140105
constructor,full_partial_pooling,5,"2,4,9",mercedes,Mercedes,high,21,20.64412175,0,-0.3558782531
constructor,full_partial_pooling,5,"2,4,9",rb,Racing Bulls,middle,13,6.421554791,0,-6.578445209
constructor,full_partial_pooling,5,"2,4,9",red_bull,Red Bull Racing,high,-8,12.12853643,0,20.12853643
constructor,full_partial_pooling,5,"2,4,9",williams,Williams,low,6,13.96410423,0,7.964104234
constructor,full_partial_pooling,9,"2,4,5",alpine,Alpine,middle,12,8.156415523,0,-3.843584477
